user_id,user_name,income,category,amount,date,month,day_of_week,description
3,Sarah (Marketing Manager),8500,transport,162.42,2025-07-19,7,5,Parking garage
3,Sarah (Marketing Manager),8500,transport,158.39,2025-07-21,7,0,Oil change service
3,Sarah (Marketing Manager),8500,shopping,215.12,2025-07-08,7,1,Seasonal sale haul
3,Sarah (Marketing Manager),8500,shopping,282.31,2025-07-10,7,3,Kitchen supplies
3,Sarah (Marketing Manager),8500,shopping,157.93,2025-07-16,7,2,Gift purchase
3,Sarah (Marketing Manager),8500,shopping,175.5,2025-07-26,7,5,Kitchen supplies
3,Sarah (Marketing Manager),8500,entertainment,180.93,2025-07-04,7,4,Online course
3,Sarah (Marketing Manager),8500,entertainment,174.28,2025-07-25,7,4,Bowling night
3,Sarah (Marketing Manager),8500,entertainment,201.0,2025-07-19,7,5,Amusement park
3,Sarah (Marketing Manager),8500,entertainment,138.91,2025-07-19,7,5,Museum visit
3,Sarah (Marketing Manager),8500,utilities,634.16,2025-07-05,7,5,Sewer service
3,Sarah (Marketing Manager),8500,utilities,410.18,2025-07-27,7,6,Sewer service
3,Sarah (Marketing Manager),8500,utilities,432.82,2025-07-20,7,6,Home insurance
3,Sarah (Marketing Manager),8500,health,269.18,2025-07-07,7,0,Urgent care visit
3,Sarah (Marketing Manager),8500,health,324.96,2025-07-14,7,0,Gym membership
3,Sarah (Marketing Manager),8500,travel,489.09,2025-07-13,7,6,Luggage purchase
3,Sarah (Marketing Manager),8500,travel,223.57,2025-07-14,7,0,Airport lounge access
3,Sarah (Marketing Manager),8500,travel,235.64,2025-07-09,7,2,Flight tickets
3,Sarah (Marketing Manager),8500,other,111.12,2025-07-27,7,6,ATM withdrawal
3,Sarah (Marketing Manager),8500,other,215.03,2025-07-10,7,3,Professional dues
3,Sarah (Marketing Manager),8500,other,119.01,2025-07-14,7,0,Pet supplies
3,Sarah (Marketing Manager),8500,food,541.77,2025-08-23,8,5,Bakery
3,Sarah (Marketing Manager),8500,food,74.31,2025-08-27,8,2,Meal prep ingredients
3,Sarah (Marketing Manager),8500,food,100.66,2025-08-10,8,6,Sushi takeout
3,Sarah (Marketing Manager),8500,food,201.28,2025-08-11,8,0,Brunch spot
3,Sarah (Marketing Manager),8500,food,95.99,2025-08-24,8,6,Grocery store
3,Sarah (Marketing Manager),8500,food,97.9,2025-08-02,8,5,Deli sandwich
3,Sarah (Marketing Manager),8500,food,192.92,2025-08-04,8,0,Online grocery order
3,Sarah (Marketing Manager),8500,food,76.53,2025-08-02,8,5,Dinner with friends
3,Sarah (Marketing Manager),8500,food,75.76,2025-08-01,8,4,Meal prep ingredients
3,Sarah (Marketing Manager),8500,food,85.76,2025-08-02,8,5,Lunch at restaurant
3,Sarah (Marketing Manager),8500,transport,282.37,2025-08-29,8,4,Car insurance payment
3,Sarah (Marketing Manager),8500,transport,126.71,2025-08-28,8,3,Monthly bus pass
3,Sarah (Marketing Manager),8500,transport,129.91,2025-08-03,8,6,Monthly bus pass
3,Sarah (Marketing Manager),8500,transport,287.84,2025-08-17,8,6,Monthly metro card
3,Sarah (Marketing Manager),8500,shopping,274.76,2025-08-18,8,0,Furniture store
3,Sarah (Marketing Manager),8500,shopping,294.38,2025-08-30,8,5,Electronics purchase
3,Sarah (Marketing Manager),8500,shopping,123.84,2025-08-04,8,0,Tech accessories
3,Sarah (Marketing Manager),8500,shopping,301.97,2025-08-19,8,1,Sports equipment
3,Sarah (Marketing Manager),8500,entertainment,82.45,2025-08-14,8,3,Netflix subscription
3,Sarah (Marketing Manager),8500,entertainment,194.13,2025-08-10,8,6,Spotify premium
3,Sarah (Marketing Manager),8500,entertainment,218.95,2025-08-09,8,5,Amusement park
3,Sarah (Marketing Manager),8500,entertainment,164.92,2025-08-19,8,1,Video game purchase
3,Sarah (Marketing Manager),8500,utilities,134.91,2025-08-16,8,5,Cell phone plan
3,Sarah (Marketing Manager),8500,utilities,1225.8,2025-08-30,8,5,Cable TV
3,Sarah (Marketing Manager),8500,utilities,218.83,2025-08-18,8,0,Cloud storage subscription
3,Sarah (Marketing Manager),8500,health,29.26,2025-08-24,8,6,Physical therapy session
3,Sarah (Marketing Manager),8500,health,588.47,2025-08-31,8,6,Vitamins and supplements
3,Sarah (Marketing Manager),8500,travel,321.74,2025-08-01,8,4,Airport lounge access
3,Sarah (Marketing Manager),8500,travel,208.35,2025-08-25,8,0,Car rental
3,Sarah (Marketing Manager),8500,travel,247.86,2025-08-15,8,4,Tourist attraction tickets
3,Sarah (Marketing Manager),8500,other,189.35,2025-08-05,8,1,Storage unit
3,Sarah (Marketing Manager),8500,other,132.77,2025-08-03,8,6,Bank service fee
3,Sarah (Marketing Manager),8500,other,157.54,2025-08-18,8,0,Charity donation
3,Sarah (Marketing Manager),8500,food,58.72,2025-09-20,9,5,Meal prep ingredients
3,Sarah (Marketing Manager),8500,food,88.73,2025-09-11,9,3,Online grocery order
3,Sarah (Marketing Manager),8500,food,80.33,2025-09-17,9,2,Coffee shop
3,Sarah (Marketing Manager),8500,food,138.6,2025-09-30,9,1,Coffee shop
3,Sarah (Marketing Manager),8500,food,186.93,2025-09-13,9,5,Grocery store
3,Sarah (Marketing Manager),8500,food,57.8,2025-09-06,9,5,Lunch at restaurant
3,Sarah (Marketing Manager),8500,food,122.84,2025-09-06,9,5,Lunch at restaurant
3,Sarah (Marketing Manager),8500,food,103.65,2025-09-02,9,1,Online grocery order
3,Sarah (Marketing Manager),8500,food,221.36,2025-09-06,9,5,Deli sandwich
3,Sarah (Marketing Manager),8500,food,69.43,2025-09-20,9,5,Brunch spot
3,Sarah (Marketing Manager),8500,food,65.94,2025-09-14,9,6,Dinner with friends
3,Sarah (Marketing Manager),8500,food,97.83,2025-09-04,9,3,Dinner with friends
3,Sarah (Marketing Manager),8500,food,88.19,2025-09-24,9,2,Pizza delivery
3,Sarah (Marketing Manager),8500,transport,181.46,2025-09-17,9,2,Car wash
3,Sarah (Marketing Manager),8500,transport,209.52,2025-09-07,9,6,Bike repair
3,Sarah (Marketing Manager),8500,transport,151.12,2025-09-20,9,5,Monthly metro card
3,Sarah (Marketing Manager),8500,transport,223.32,2025-09-12,9,4,Lyft to airport
3,Sarah (Marketing Manager),8500,transport,122.73,2025-09-20,9,5,Car insurance payment
3,Sarah (Marketing Manager),8500,shopping,244.5,2025-09-28,9,6,Seasonal sale haul
3,Sarah (Marketing Manager),8500,shopping,186.97,2025-09-05,9,4,Electronics purchase
3,Sarah (Marketing Manager),8500,shopping,208.61,2025-09-17,9,2,Tech accessories
3,Sarah (Marketing Manager),8500,shopping,398.98,2025-09-27,9,5,Gift purchase
3,Sarah (Marketing Manager),8500,entertainment,109.12,2025-09-06,9,5,Spotify premium
3,Sarah (Marketing Manager),8500,entertainment,155.22,2025-09-07,9,6,Live show tickets
3,Sarah (Marketing Manager),8500,entertainment,120.85,2025-09-20,9,5,Netflix subscription
3,Sarah (Marketing Manager),8500,entertainment,113.54,2025-09-20,9,5,Concert tickets
3,Sarah (Marketing Manager),8500,utilities,523.04,2025-09-08,9,0,Trash collection
3,Sarah (Marketing Manager),8500,utilities,677.26,2025-09-21,9,6,Electricity bill
3,Sarah (Marketing Manager),8500,health,205.1,2025-09-28,9,6,Physical therapy session
3,Sarah (Marketing Manager),8500,health,520.87,2025-09-19,9,4,Dermatologist visit
3,Sarah (Marketing Manager),8500,travel,129.85,2025-09-30,9,1,Travel insurance
3,Sarah (Marketing Manager),8500,travel,252.73,2025-09-18,9,3,Resort stay
3,Sarah (Marketing Manager),8500,other,213.08,2025-09-04,9,3,Miscellaneous
3,Sarah (Marketing Manager),8500,other,125.03,2025-09-07,9,6,Dry cleaning
3,Sarah (Marketing Manager),8500,other,195.65,2025-09-06,9,5,Dry cleaning
3,Sarah (Marketing Manager),8500,food,63.12,2025-10-11,10,5,Lunch at restaurant
3,Sarah (Marketing Manager),8500,food,46.36,2025-10-08,10,2,Farmers market
3,Sarah (Marketing Manager),8500,food,34.18,2025-10-25,10,5,Online grocery order
3,Sarah (Marketing Manager),8500,food,83.81,2025-10-12,10,6,Deli sandwich
3,Sarah (Marketing Manager),8500,food,614.48,2025-10-11,10,5,Organic market
3,Sarah (Marketing Manager),8500,food,32.23,2025-10-31,10,4,Pizza delivery
3,Sarah (Marketing Manager),8500,food,89.4,2025-10-25,10,5,Snacks and drinks
3,Sarah (Marketing Manager),8500,food,33.6,2025-10-18,10,5,Pizza delivery
3,Sarah (Marketing Manager),8500,food,34.09,2025-10-25,10,5,Snacks and drinks
3,Sarah (Marketing Manager),8500,food,120.68,2025-10-25,10,5,Grocery store
3,Sarah (Marketing Manager),8500,food,39.22,2025-10-28,10,1,Food truck lunch
3,Sarah (Marketing Manager),8500,food,136.66,2025-10-25,10,5,Snacks and drinks
3,Sarah (Marketing Manager),8500,food,31.33,2025-10-07,10,1,Organic market
3,Sarah (Marketing Manager),8500,food,48.75,2025-10-13,10,0,Grocery store
3,Sarah (Marketing Manager),8500,food,44.48,2025-10-07,10,1,Deli sandwich
3,Sarah (Marketing Manager),8500,food,62.66,2025-10-11,10,5,Dinner with friends
3,Sarah (Marketing Manager),8500,transport,60.87,2025-10-21,10,1,Car insurance payment
3,Sarah (Marketing Manager),8500,transport,234.25,2025-10-21,10,1,Train ticket
3,Sarah (Marketing Manager),8500,transport,243.0,2025-10-13,10,0,Gas station fill-up
3,Sarah (Marketing Manager),8500,transport,74.38,2025-10-23,10,3,Monthly metro card
3,Sarah (Marketing Manager),8500,transport,47.09,2025-10-09,10,3,Car insurance payment
3,Sarah (Marketing Manager),8500,transport,57.74,2025-10-21,10,1,Gas station fill-up
3,Sarah (Marketing Manager),8500,shopping,139.71,2025-10-21,10,1,Gift purchase
3,Sarah (Marketing Manager),8500,shopping,41.75,2025-10-16,10,3,Electronics purchase
3,Sarah (Marketing Manager),8500,shopping,49.51,2025-10-16,10,3,Tech accessories
3,Sarah (Marketing Manager),8500,shopping,75.65,2025-10-28,10,1,Kitchen supplies
3,Sarah (Marketing Manager),8500,shopping,666.71,2025-10-25,10,5,Bookstore
3,Sarah (Marketing Manager),8500,entertainment,149.95,2025-10-24,10,4,Art supplies (hobby)
3,Sarah (Marketing Manager),8500,entertainment,51.32,2025-10-05,10,6,Art supplies (hobby)
3,Sarah (Marketing Manager),8500,entertainment,50.99,2025-10-31,10,4,Museum visit
3,Sarah (Marketing Manager),8500,entertainment,223.64,2025-10-21,10,1,Streaming service
3,Sarah (Marketing Manager),8500,entertainment,55.87,2025-10-04,10,5,Video game purchase
3,Sarah (Marketing Manager),8500,utilities,489.12,2025-10-11,10,5,Home security system
3,Sarah (Marketing Manager),8500,utilities,586.69,2025-10-28,10,1,Trash collection
3,Sarah (Marketing Manager),8500,health,527.74,2025-10-31,10,4,Vitamins and supplements
3,Sarah (Marketing Manager),8500,health,197.07,2025-10-17,10,4,Gym membership
3,Sarah (Marketing Manager),8500,travel,59.85,2025-10-03,10,4,Car rental
3,Sarah (Marketing Manager),8500,travel,142.6,2025-10-27,10,0,Resort stay
3,Sarah (Marketing Manager),8500,travel,88.78,2025-10-05,10,6,Train pass (vacation)
3,Sarah (Marketing Manager),8500,other,113.53,2025-10-23,10,3,Tax preparation
3,Sarah (Marketing Manager),8500,other,104.75,2025-10-14,10,1,Charity donation
3,Sarah (Marketing Manager),8500,other,95.17,2025-10-21,10,1,Miscellaneous
3,Sarah (Marketing Manager),8500,other,172.52,2025-10-27,10,0,ATM withdrawal
3,Sarah (Marketing Manager),8500,food,80.62,2025-11-10,11,0,Organic market
3,Sarah (Marketing Manager),8500,food,74.87,2025-11-24,11,0,Fast food delivery
3,Sarah (Marketing Manager),8500,food,90.93,2025-11-15,11,5,Dinner with friends
3,Sarah (Marketing Manager),8500,food,135.94,2025-11-08,11,5,Breakfast café
3,Sarah (Marketing Manager),8500,food,71.45,2025-11-14,11,4,Organic market
3,Sarah (Marketing Manager),8500,food,79.77,2025-11-09,11,6,Bakery
3,Sarah (Marketing Manager),8500,food,70.98,2025-11-15,11,5,Food truck lunch
3,Sarah (Marketing Manager),8500,food,138.76,2025-11-09,11,6,Sushi takeout
3,Sarah (Marketing Manager),8500,food,106.34,2025-11-19,11,2,Deli sandwich
3,Sarah (Marketing Manager),8500,food,285.31,2025-11-15,11,5,Bakery
3,Sarah (Marketing Manager),8500,food,477.25,2025-11-02,11,6,Farmers market
3,Sarah (Marketing Manager),8500,transport,25.97,2025-11-21,11,4,Bike repair
3,Sarah (Marketing Manager),8500,transport,40.64,2025-11-22,11,5,Bike repair
3,Sarah (Marketing Manager),8500,transport,684.09,2025-11-10,11,0,Parking garage
3,Sarah (Marketing Manager),8500,transport,33.9,2025-11-11,11,1,Monthly metro card
3,Sarah (Marketing Manager),8500,shopping,856.32,2025-11-17,11,0,Sports equipment
3,Sarah (Marketing Manager),8500,shopping,145.82,2025-11-07,11,4,Shoe store
3,Sarah (Marketing Manager),8500,shopping,211.41,2025-11-07,11,4,Gift purchase
3,Sarah (Marketing Manager),8500,shopping,105.27,2025-11-09,11,6,Amazon order
3,Sarah (Marketing Manager),8500,entertainment,251.61,2025-11-15,11,5,Streaming service
3,Sarah (Marketing Manager),8500,entertainment,74.67,2025-11-19,11,2,Board game night supplies
3,Sarah (Marketing Manager),8500,entertainment,89.36,2025-11-29,11,5,Escape room
3,Sarah (Marketing Manager),8500,entertainment,70.65,2025-11-04,11,1,Art supplies (hobby)
3,Sarah (Marketing Manager),8500,utilities,551.13,2025-11-11,11,1,Home security system
3,Sarah (Marketing Manager),8500,utilities,755.15,2025-11-29,11,5,Water bill
3,Sarah (Marketing Manager),8500,health,498.86,2025-11-15,11,5,First aid supplies
3,Sarah (Marketing Manager),8500,health,124.85,2025-11-06,11,3,Urgent care visit
3,Sarah (Marketing Manager),8500,travel,236.33,2025-11-15,11,5,Cruise deposit
3,Sarah (Marketing Manager),8500,other,145.39,2025-11-13,11,3,Professional dues
3,Sarah (Marketing Manager),8500,other,171.56,2025-11-27,11,3,Pet supplies
3,Sarah (Marketing Manager),8500,other,141.68,2025-11-09,11,6,Miscellaneous
3,Sarah (Marketing Manager),8500,food,56.72,2025-12-26,12,4,Coffee shop
3,Sarah (Marketing Manager),8500,food,76.09,2025-12-10,12,2,Fast food delivery
3,Sarah (Marketing Manager),8500,food,64.8,2025-12-26,12,4,Farmers market
3,Sarah (Marketing Manager),8500,food,93.35,2025-12-06,12,5,Fast food delivery
3,Sarah (Marketing Manager),8500,food,95.72,2025-12-07,12,6,Dinner with friends
3,Sarah (Marketing Manager),8500,food,59.23,2025-12-13,12,5,Meal prep ingredients
3,Sarah (Marketing Manager),8500,food,59.34,2025-12-28,12,6,Coffee shop
3,Sarah (Marketing Manager),8500,food,66.71,2025-12-27,12,5,Brunch spot
3,Sarah (Marketing Manager),8500,food,96.32,2025-12-28,12,6,Grocery store
3,Sarah (Marketing Manager),8500,food,116.68,2025-12-20,12,5,Lunch at restaurant
3,Sarah (Marketing Manager),8500,food,86.23,2025-12-16,12,1,Farmers market
3,Sarah (Marketing Manager),8500,food,395.2,2025-12-27,12,5,Online grocery order
3,Sarah (Marketing Manager),8500,food,91.98,2025-12-22,12,0,Food truck lunch
3,Sarah (Marketing Manager),8500,food,58.1,2025-12-27,12,5,Lunch at restaurant
3,Sarah (Marketing Manager),8500,food,108.63,2025-12-13,12,5,Fast food delivery
3,Sarah (Marketing Manager),8500,transport,85.68,2025-12-18,12,3,Monthly bus pass
3,Sarah (Marketing Manager),8500,transport,79.38,2025-12-12,12,4,Train ticket
3,Sarah (Marketing Manager),8500,transport,76.1,2025-12-22,12,0,Monthly metro card
3,Sarah (Marketing Manager),8500,transport,128.88,2025-12-19,12,4,Gas station fill-up
3,Sarah (Marketing Manager),8500,transport,240.86,2025-12-08,12,0,Highway toll
3,Sarah (Marketing Manager),8500,transport,111.71,2025-12-20,12,5,Uber ride
3,Sarah (Marketing Manager),8500,shopping,375.91,2025-12-25,12,3,Department store
3,Sarah (Marketing Manager),8500,shopping,193.04,2025-12-30,12,1,Clothing store
3,Sarah (Marketing Manager),8500,shopping,187.29,2025-12-21,12,6,Home goods
3,Sarah (Marketing Manager),8500,shopping,450.83,2025-12-05,12,4,Gift purchase
3,Sarah (Marketing Manager),8500,shopping,266.27,2025-12-07,12,6,Amazon order
3,Sarah (Marketing Manager),8500,entertainment,82.53,2025-12-13,12,5,Amusement park
3,Sarah (Marketing Manager),8500,entertainment,103.14,2025-12-27,12,5,Video game purchase
3,Sarah (Marketing Manager),8500,entertainment,92.9,2025-12-31,12,2,Concert tickets
3,Sarah (Marketing Manager),8500,entertainment,142.97,2025-12-06,12,5,Live show tickets
3,Sarah (Marketing Manager),8500,entertainment,101.97,2025-12-27,12,5,Comedy club
3,Sarah (Marketing Manager),8500,utilities,476.88,2025-12-21,12,6,Home insurance
3,Sarah (Marketing Manager),8500,utilities,865.57,2025-12-26,12,4,Electricity bill
3,Sarah (Marketing Manager),8500,health,296.04,2025-12-13,12,5,Lab work
3,Sarah (Marketing Manager),8500,health,405.17,2025-12-15,12,0,Gym membership
3,Sarah (Marketing Manager),8500,travel,343.75,2025-12-14,12,6,Flight tickets
3,Sarah (Marketing Manager),8500,travel,355.04,2025-12-10,12,2,Airport lounge access
3,Sarah (Marketing Manager),8500,other,75.45,2025-12-15,12,0,Tax preparation
3,Sarah (Marketing Manager),8500,other,120.81,2025-12-12,12,4,Professional dues
3,Sarah (Marketing Manager),8500,other,114.54,2025-12-23,12,1,Library fine
3,Sarah (Marketing Manager),8500,other,182.18,2025-12-28,12,6,Tax preparation
4,David (Senior Engineer),13000,food,114.47,2023-01-01,1,6,Dinner with friends
4,David (Senior Engineer),13000,food,73.15,2023-01-21,1,5,Lunch at restaurant
4,David (Senior Engineer),13000,food,193.03,2023-01-12,1,3,Brunch spot
4,David (Senior Engineer),13000,food,150.32,2023-01-24,1,1,Bakery
4,David (Senior Engineer),13000,food,94.66,2023-01-03,1,1,Fast food delivery
4,David (Senior Engineer),13000,food,65.29,2023-01-28,1,5,Online grocery order
4,David (Senior Engineer),13000,food,78.75,2023-01-14,1,5,Sushi takeout
4,David (Senior Engineer),13000,food,68.86,2023-01-15,1,6,Meal prep ingredients
4,David (Senior Engineer),13000,food,98.9,2023-01-30,1,0,Deli sandwich
4,David (Senior Engineer),13000,food,85.68,2023-01-19,1,3,Coffee shop
4,David (Senior Engineer),13000,food,273.73,2023-01-11,1,2,Fast food delivery
4,David (Senior Engineer),13000,food,136.83,2023-01-20,1,4,Lunch at restaurant
4,David (Senior Engineer),13000,food,76.67,2023-01-13,1,4,Coffee shop
4,David (Senior Engineer),13000,food,83.11,2023-01-11,1,2,Dinner with friends
4,David (Senior Engineer),13000,food,79.82,2023-01-14,1,5,Bakery
4,David (Senior Engineer),13000,food,197.51,2023-01-31,1,1,Coffee shop
4,David (Senior Engineer),13000,food,106.42,2023-01-27,1,4,Lunch at restaurant
4,David (Senior Engineer),13000,food,72.02,2023-01-28,1,5,Pizza delivery
4,David (Senior Engineer),13000,food,84.77,2023-01-10,1,1,Brunch spot
4,David (Senior Engineer),13000,transport,198.93,2023-01-24,1,1,Monthly metro card
4,David (Senior Engineer),13000,transport,66.38,2023-01-25,1,2,Uber ride
4,David (Senior Engineer),13000,transport,160.54,2023-01-09,1,0,Lyft to airport
4,David (Senior Engineer),13000,transport,75.31,2023-01-22,1,6,Gas station fill-up
4,David (Senior Engineer),13000,transport,84.44,2023-01-20,1,4,Toll road fee
4,David (Senior Engineer),13000,transport,142.95,2023-01-30,1,0,Uber ride
4,David (Senior Engineer),13000,transport,80.8,2023-01-22,1,6,Car insurance payment
4,David (Senior Engineer),13000,shopping,159.6,2023-01-20,1,4,Sports equipment
4,David (Senior Engineer),13000,shopping,182.91,2023-01-21,1,5,Online shopping
4,David (Senior Engineer),13000,shopping,130.71,2023-01-04,1,2,Home goods
4,David (Senior Engineer),13000,shopping,184.39,2023-01-08,1,6,Amazon order
4,David (Senior Engineer),13000,shopping,141.61,2023-01-23,1,0,Online shopping
4,David (Senior Engineer),13000,shopping,158.78,2023-01-08,1,6,Clothing store
4,David (Senior Engineer),13000,entertainment,132.24,2023-01-18,1,2,Online course
4,David (Senior Engineer),13000,entertainment,167.82,2023-01-21,1,5,Streaming service
4,David (Senior Engineer),13000,entertainment,131.77,2023-01-14,1,5,Museum visit
4,David (Senior Engineer),13000,entertainment,106.28,2023-01-05,1,3,Escape room
4,David (Senior Engineer),13000,entertainment,101.35,2023-01-21,1,5,Escape room
4,David (Senior Engineer),13000,entertainment,128.7,2023-01-06,1,4,Video game purchase
4,David (Senior Engineer),13000,utilities,135.88,2023-01-21,1,5,Sewer service
4,David (Senior Engineer),13000,utilities,475.76,2023-01-18,1,2,Trash collection
4,David (Senior Engineer),13000,utilities,1311.4,2023-01-03,1,1,Natural gas bill
4,David (Senior Engineer),13000,health,289.81,2023-01-15,1,6,Gym membership
4,David (Senior Engineer),13000,health,574.82,2023-01-05,1,3,Health insurance copay
4,David (Senior Engineer),13000,health,339.66,2023-01-19,1,3,Prescription medication
4,David (Senior Engineer),13000,travel,10.38,2023-01-01,1,6,Travel insurance
4,David (Senior Engineer),13000,travel,11.33,2023-01-18,1,2,Train pass (vacation)
4,David (Senior Engineer),13000,travel,299.81,2023-01-16,1,0,Car rental
4,David (Senior Engineer),13000,other,75.4,2023-01-13,1,4,Pet supplies
4,David (Senior Engineer),13000,other,92.15,2023-01-07,1,5,Bank service fee
4,David (Senior Engineer),13000,other,75.65,2023-01-19,1,3,Dry cleaning
4,David (Senior Engineer),13000,other,399.72,2023-01-06,1,4,Charity donation
4,David (Senior Engineer),13000,other,60.16,2023-01-25,1,2,Miscellaneous
4,David (Senior Engineer),13000,food,191.21,2023-02-04,2,5,Snacks and drinks
4,David (Senior Engineer),13000,food,388.71,2023-02-14,2,1,Grocery store
4,David (Senior Engineer),13000,food,117.83,2023-02-25,2,5,Deli sandwich
4,David (Senior Engineer),13000,food,58.43,2023-02-03,2,4,Snacks and drinks
4,David (Senior Engineer),13000,food,75.51,2023-02-04,2,5,Meal prep ingredients
4,David (Senior Engineer),13000,food,63.11,2023-02-06,2,0,Online grocery order
4,David (Senior Engineer),13000,food,167.2,2023-02-25,2,5,Sushi takeout
4,David (Senior Engineer),13000,food,71.39,2023-02-01,2,2,Farmers market
4,David (Senior Engineer),13000,food,68.62,2023-02-18,2,5,Organic market
4,David (Senior Engineer),13000,food,145.36,2023-02-28,2,1,Food truck lunch
4,David (Senior Engineer),13000,food,67.41,2023-02-12,2,6,Meal prep ingredients
4,David (Senior Engineer),13000,food,252.18,2023-02-06,2,0,Organic market
4,David (Senior Engineer),13000,food,51.59,2023-02-11,2,5,Coffee shop
4,David (Senior Engineer),13000,food,56.81,2023-02-04,2,5,Food truck lunch
4,David (Senior Engineer),13000,food,75.19,2023-02-18,2,5,Food truck lunch
4,David (Senior Engineer),13000,food,59.38,2023-02-08,2,2,Food truck lunch
4,David (Senior Engineer),13000,food,68.63,2023-02-17,2,4,Breakfast café
4,David (Senior Engineer),13000,food,51.37,2023-02-28,2,1,Bakery
4,David (Senior Engineer),13000,transport,86.85,2023-02-16,2,3,Rideshare to work
4,David (Senior Engineer),13000,transport,169.09,2023-02-13,2,0,Monthly bus pass
4,David (Senior Engineer),13000,transport,75.58,2023-02-26,2,6,Toll road fee
4,David (Senior Engineer),13000,transport,180.8,2023-02-09,2,3,Highway toll
4,David (Senior Engineer),13000,transport,154.59,2023-02-23,2,3,Lyft to airport
4,David (Senior Engineer),13000,transport,101.96,2023-02-04,2,5,Monthly metro card
4,David (Senior Engineer),13000,transport,117.43,2023-02-25,2,5,Tire rotation
4,David (Senior Engineer),13000,shopping,216.14,2023-02-13,2,0,Back-to-school supplies
4,David (Senior Engineer),13000,shopping,179.62,2023-02-27,2,0,Tech accessories
4,David (Senior Engineer),13000,shopping,109.68,2023-02-25,2,5,Amazon order
4,David (Senior Engineer),13000,shopping,167.09,2023-02-12,2,6,Department store
4,David (Senior Engineer),13000,shopping,255.88,2023-02-23,2,3,Seasonal sale haul
4,David (Senior Engineer),13000,shopping,136.0,2023-02-17,2,4,Kitchen supplies
4,David (Senior Engineer),13000,entertainment,155.91,2023-02-25,2,5,Escape room
4,David (Senior Engineer),13000,entertainment,112.53,2023-02-06,2,0,Amusement park
4,David (Senior Engineer),13000,entertainment,84.64,2023-02-11,2,5,Spotify premium
4,David (Senior Engineer),13000,entertainment,86.08,2023-02-26,2,6,Video game purchase
4,David (Senior Engineer),13000,entertainment,94.93,2023-02-04,2,5,Escape room
4,David (Senior Engineer),13000,entertainment,247.88,2023-02-03,2,4,Escape room
4,David (Senior Engineer),13000,utilities,748.18,2023-02-23,2,3,Sewer service
4,David (Senior Engineer),13000,utilities,757.35,2023-02-11,2,5,Sewer service
4,David (Senior Engineer),13000,utilities,390.03,2023-02-23,2,3,Cell phone plan
4,David (Senior Engineer),13000,health,307.18,2023-02-10,2,4,Gym membership
4,David (Senior Engineer),13000,health,437.42,2023-02-08,2,2,Vitamins and supplements
4,David (Senior Engineer),13000,health,187.28,2023-02-19,2,6,Vitamins and supplements
4,David (Senior Engineer),13000,travel,50.17,2023-02-21,2,1,Travel insurance
4,David (Senior Engineer),13000,travel,275.08,2023-02-16,2,3,Train pass (vacation)
4,David (Senior Engineer),13000,travel,44.74,2023-02-15,2,2,Vacation rental
4,David (Senior Engineer),13000,other,115.37,2023-02-13,2,0,Dry cleaning
4,David (Senior Engineer),13000,other,226.53,2023-02-21,2,1,Pet supplies
4,David (Senior Engineer),13000,other,201.74,2023-02-01,2,2,Pet supplies
4,David (Senior Engineer),13000,other,101.58,2023-02-19,2,6,Dry cleaning
4,David (Senior Engineer),13000,other,115.09,2023-02-05,2,6,Moving expenses
4,David (Senior Engineer),13000,food,47.94,2023-03-25,3,5,Online grocery order
4,David (Senior Engineer),13000,food,153.47,2023-03-15,3,2,Grocery store
4,David (Senior Engineer),13000,food,55.07,2023-03-27,3,0,Deli sandwich
4,David (Senior Engineer),13000,food,58.54,2023-03-31,3,4,Organic market
4,David (Senior Engineer),13000,food,163.05,2023-03-12,3,6,Farmers market
4,David (Senior Engineer),13000,food,66.67,2023-03-25,3,5,Breakfast café
4,David (Senior Engineer),13000,food,48.45,2023-03-17,3,4,Brunch spot
4,David (Senior Engineer),13000,food,70.36,2023-03-31,3,4,Brunch spot
4,David (Senior Engineer),13000,food,48.7,2023-03-31,3,4,Supermarket weekly shop
4,David (Senior Engineer),13000,food,195.05,2023-03-15,3,2,Meal prep ingredients
4,David (Senior Engineer),13000,food,43.23,2023-03-11,3,5,Bakery
4,David (Senior Engineer),13000,food,303.29,2023-03-23,3,3,Meal prep ingredients
4,David (Senior Engineer),13000,food,56.62,2023-03-08,3,2,Food truck lunch
4,David (Senior Engineer),13000,food,54.8,2023-03-11,3,5,Pizza delivery
4,David (Senior Engineer),13000,food,50.72,2023-03-18,3,5,Organic market
4,David (Senior Engineer),13000,food,53.22,2023-03-24,3,4,Coffee shop
4,David (Senior Engineer),13000,food,116.8,2023-03-29,3,2,Deli sandwich
4,David (Senior Engineer),13000,food,120.92,2023-03-10,3,4,Meal prep ingredients
4,David (Senior Engineer),13000,transport,75.23,2023-03-03,3,4,Parking garage
4,David (Senior Engineer),13000,transport,162.42,2023-03-16,3,3,Monthly bus pass
4,David (Senior Engineer),13000,transport,96.21,2023-03-15,3,2,Monthly bus pass
4,David (Senior Engineer),13000,transport,66.89,2023-03-16,3,3,Parking garage
4,David (Senior Engineer),13000,transport,258.98,2023-03-04,3,5,Lyft to airport
4,David (Senior Engineer),13000,transport,64.65,2023-03-19,3,6,Parking garage
4,David (Senior Engineer),13000,transport,176.72,2023-03-20,3,0,Train ticket
